defined_class	defined_class_label	external	external_label
http://purl.obolibrary.org/obo/NCIT_C52809	Tibial Nerve	http://purl.obolibrary.org/obo/UBERON_0001323	tibial nerve
http://purl.obolibrary.org/obo/NCIT_C120675	Tibial Shaft	http://purl.obolibrary.org/obo/UBERON_0013280	diaphysis of tibia
http://purl.obolibrary.org/obo/NCIT_C33787	Tibial Vein	http://purl.obolibrary.org/obo/UBERON_0010370	tibial vein
http://purl.obolibrary.org/obo/NCIT_C53076	Tibialis	http://purl.obolibrary.org/obo/UBERON_0008230	tibialis
http://purl.obolibrary.org/obo/NCIT_C117874	Tibialis Anterior Muscle	http://purl.obolibrary.org/obo/UBERON_0001385	tibialis anterior
http://purl.obolibrary.org/obo/NCIT_C12801	Tissue	http://purl.obolibrary.org/obo/UBERON_0000479	tissue
http://purl.obolibrary.org/obo/NCIT_C33788	Toe	http://purl.obolibrary.org/obo/UBERON_0001466	pedal digit
http://purl.obolibrary.org/obo/NCIT_C33789	Toe Joint	http://purl.obolibrary.org/obo/UBERON_0007721	interphalangeal joint of pes
http://purl.obolibrary.org/obo/NCIT_C33790	Toenail	http://purl.obolibrary.org/obo/UBERON_0009567	nail of pedal digit
http://purl.obolibrary.org/obo/NCIT_C12422	Tongue	http://purl.obolibrary.org/obo/UBERON_0001723	tongue
http://purl.obolibrary.org/obo/NCIT_C49300	Tongue Epithelium	http://purl.obolibrary.org/obo/UBERON_0003357	epithelium of tongue
http://purl.obolibrary.org/obo/NCIT_C49301	Tongue Skeletal Muscle Tissue	http://purl.obolibrary.org/obo/UBERON_0000378	tongue muscle
http://purl.obolibrary.org/obo/NCIT_C12802	Tonsil	http://purl.obolibrary.org/obo/UBERON_0002372	tonsil
http://purl.obolibrary.org/obo/NCIT_C33791	Tonsillar Crypt	http://purl.obolibrary.org/obo/UBERON_0012181	tonsil crypt
http://purl.obolibrary.org/obo/NCIT_C12235	Tonsillar Fossa	http://purl.obolibrary.org/obo/UBERON_0035228	tonsillar fossa
http://purl.obolibrary.org/obo/NCIT_C12506	Tooth	http://purl.obolibrary.org/obo/UBERON_0001091	calcareous tooth
http://purl.obolibrary.org/obo/NCIT_C34313	Tooth Bud	http://purl.obolibrary.org/obo/UBERON_0008281	tooth bud
http://purl.obolibrary.org/obo/NCIT_C94568	Tooth Cusp	http://purl.obolibrary.org/obo/UBERON_0006844	cusp of tooth
http://purl.obolibrary.org/obo/NCIT_C94543	Tooth Socket	http://purl.obolibrary.org/obo/UBERON_0003686	tooth socket
http://purl.obolibrary.org/obo/NCIT_C12803	Trabecular Meshwork	http://purl.obolibrary.org/obo/UBERON_0005969	eye trabecular meshwork
http://purl.obolibrary.org/obo/NCIT_C12428	Trachea	http://purl.obolibrary.org/obo/UBERON_0003126	trachea
http://purl.obolibrary.org/obo/NCIT_C49303	Trachea Basal Lamina	http://purl.obolibrary.org/obo/UBERON_0004799	trachea basal lamina
http://purl.obolibrary.org/obo/NCIT_C49302	Trachea Basement Membrane	http://purl.obolibrary.org/obo/UBERON_0009653	trachea basement membrane
http://purl.obolibrary.org/obo/NCIT_C49304	Trachea Cartilage	http://purl.obolibrary.org/obo/UBERON_0003604	trachea cartilage
http://purl.obolibrary.org/obo/NCIT_C49305	Trachea Lamina Propria	http://purl.obolibrary.org/obo/UBERON_0000031	lamina propria of trachea
http://purl.obolibrary.org/obo/NCIT_C49307	Trachea Submucosa	http://purl.obolibrary.org/obo/UBERON_0002202	submucosa of trachea
http://purl.obolibrary.org/obo/NCIT_C33797	Tracheal Epithelium	http://purl.obolibrary.org/obo/UBERON_0001901	epithelium of trachea
http://purl.obolibrary.org/obo/NCIT_C77651	Tracheobronchial Lymph Node	http://purl.obolibrary.org/obo/UBERON_0015472	tracheobronchial lymph node
http://purl.obolibrary.org/obo/NCIT_C117875	Tracheobronchial Tree	http://purl.obolibrary.org/obo/UBERON_0007196	tracheobronchial tree
http://purl.obolibrary.org/obo/NCIT_C34315	Tracheoesophageal Fold	http://purl.obolibrary.org/obo/UBERON_0036069	tracheoesophageal fold
http://purl.obolibrary.org/obo/NCIT_C34316	Tracheoesophageal Septum	http://purl.obolibrary.org/obo/UBERON_0036070	tracheoesophageal septum
http://purl.obolibrary.org/obo/NCIT_C33801	Tragus	http://purl.obolibrary.org/obo/UBERON_0010887	tragus
http://purl.obolibrary.org/obo/NCIT_C33805	Transversalis	http://purl.obolibrary.org/obo/UBERON_0001221	transversus abdominis muscle
http://purl.obolibrary.org/obo/NCIT_C12385	Transverse Colon	http://purl.obolibrary.org/obo/UBERON_0001157	transverse colon
http://purl.obolibrary.org/obo/NCIT_C53025	Transverse Facial Artery	http://purl.obolibrary.org/obo/UBERON_0001615	transverse facial artery
http://purl.obolibrary.org/obo/NCIT_C33807	Transverse Rectal Fold	http://purl.obolibrary.org/obo/UBERON_0035377	transverse fold of rectum
http://purl.obolibrary.org/obo/NCIT_C102354	Transverse Tarsal Joint	http://purl.obolibrary.org/obo/UBERON_0011962	transverse tarsal joint
http://purl.obolibrary.org/obo/NCIT_C53179	Transversus Abdominis	http://purl.obolibrary.org/obo/UBERON_0001221	transversus abdominis muscle
http://purl.obolibrary.org/obo/NCIT_C53180	Transversus Thoracis	http://purl.obolibrary.org/obo/UBERON_0002404	transversus thoracis
http://purl.obolibrary.org/obo/NCIT_C12857	Trapezial Bone	http://purl.obolibrary.org/obo/UBERON_0001430	distal carpal bone 1
http://purl.obolibrary.org/obo/NCIT_C33809	Trapezius Muscle	http://purl.obolibrary.org/obo/UBERON_0002380	trapezius muscle
http://purl.obolibrary.org/obo/NCIT_C12859	Trapezoid Bone	http://purl.obolibrary.org/obo/UBERON_0001431	distal carpal bone 2
http://purl.obolibrary.org/obo/NCIT_C12858	Triangular Bone	http://purl.obolibrary.org/obo/UBERON_0002445	ulnare
http://purl.obolibrary.org/obo/NCIT_C33811	Triangular Part of the Inferior Frontal Gyrus	http://purl.obolibrary.org/obo/UBERON_0002629	triangular part of inferior frontal gyrus
http://purl.obolibrary.org/obo/NCIT_C90604	Triceps Brachii	http://purl.obolibrary.org/obo/UBERON_0001509	triceps brachii
http://purl.obolibrary.org/obo/NCIT_C53181	Triceps Surae	http://purl.obolibrary.org/obo/UBERON_0001665	triceps surae
http://purl.obolibrary.org/obo/NCIT_C12805	Tricuspid Valve	http://purl.obolibrary.org/obo/UBERON_0002134	tricuspid valve
http://purl.obolibrary.org/obo/NCIT_C62642	Trigeminal Ganglion	http://purl.obolibrary.org/obo/UBERON_0001675	trigeminal ganglion
http://purl.obolibrary.org/obo/NCIT_C12806	Trigeminal Nerve	http://purl.obolibrary.org/obo/UBERON_0001645	trigeminal nerve
http://purl.obolibrary.org/obo/NCIT_C12807	Trigeminal Nucleus	http://purl.obolibrary.org/obo/UBERON_0002925	trigeminal nucleus
http://purl.obolibrary.org/obo/NCIT_C33813	Trigonum Olfactorium	http://purl.obolibrary.org/obo/UBERON_0002922	olfactory trigone
http://purl.obolibrary.org/obo/NCIT_C33814	Trochanter	http://purl.obolibrary.org/obo/UBERON_0000980	trochanter
http://purl.obolibrary.org/obo/NCIT_C12808	Trochlear Nerve	http://purl.obolibrary.org/obo/UBERON_0001644	trochlear nerve
http://purl.obolibrary.org/obo/NCIT_C93292	Trophoblast	http://purl.obolibrary.org/obo/UBERON_0000088	trophoblast
http://purl.obolibrary.org/obo/NCIT_C33816	Trunk	http://purl.obolibrary.org/obo/UBERON_0002100	trunk
http://purl.obolibrary.org/obo/NCIT_C33817	Tuber Cinereum	http://purl.obolibrary.org/obo/UBERON_0002620	tuber cinereum
http://purl.obolibrary.org/obo/NCIT_C45911	Tuberculum Sellae	http://purl.obolibrary.org/obo/UBERON_0035298	tuberculum sellae
http://purl.obolibrary.org/obo/NCIT_C33818	Tunica Adventitia	http://purl.obolibrary.org/obo/UBERON_0005734	tunica adventitia of blood vessel
http://purl.obolibrary.org/obo/NCIT_C33819	Tunica Albuginea	http://purl.obolibrary.org/obo/UBERON_0006643	tunica albuginea of testis
http://purl.obolibrary.org/obo/NCIT_C33820	Tunica Intima	http://purl.obolibrary.org/obo/UBERON_0002523	tunica intima
http://purl.obolibrary.org/obo/NCIT_C33821	Tunica Media	http://purl.obolibrary.org/obo/UBERON_0002522	tunica media
http://purl.obolibrary.org/obo/NCIT_C33822	Tunica Vaginalis	http://purl.obolibrary.org/obo/UBERON_0006650	tunica vaginalis testis
http://purl.obolibrary.org/obo/NCIT_C49308	Tympanic Epithelium	http://purl.obolibrary.org/obo/UBERON_0009647	tympanic membrane epithelium
http://purl.obolibrary.org/obo/NCIT_C12502	Tympanic Membrane	http://purl.obolibrary.org/obo/UBERON_0002364	tympanic membrane
http://purl.obolibrary.org/obo/NCIT_C12809	Ulna	http://purl.obolibrary.org/obo/UBERON_0001424	ulna
http://purl.obolibrary.org/obo/NCIT_C12839	Ulnar Artery	http://purl.obolibrary.org/obo/UBERON_0001406	ulnar artery
http://purl.obolibrary.org/obo/NCIT_C33826	Ulnar Artery Branch	http://purl.obolibrary.org/obo/UBERON_0035304	branch of ulnar artery
http://purl.obolibrary.org/obo/NCIT_C52807	Ulnar Nerve	http://purl.obolibrary.org/obo/UBERON_0001494	ulnar nerve
http://purl.obolibrary.org/obo/NCIT_C120676	Ulnar Shaft	http://purl.obolibrary.org/obo/UBERON_0001010	diaphysis of ulna
http://purl.obolibrary.org/obo/NCIT_C33827	Umbilical Artery	http://purl.obolibrary.org/obo/UBERON_0001310	umbilical artery
http://purl.obolibrary.org/obo/NCIT_C34320	Umbilical Cord	http://purl.obolibrary.org/obo/UBERON_0002331	umbilical cord
http://purl.obolibrary.org/obo/NCIT_C33830	Umbilical Vein	http://purl.obolibrary.org/obo/UBERON_0002066	umbilical vein
http://purl.obolibrary.org/obo/NCIT_C77533	Umbilicus	http://purl.obolibrary.org/obo/UBERON_0007118	umbilicus
http://purl.obolibrary.org/obo/NCIT_C62432	Uncinate Process of Pancreas	http://purl.obolibrary.org/obo/UBERON_0010373	uncinate process of pancreas
http://purl.obolibrary.org/obo/NCIT_C33835	Unmyelinated Nerve Fiber	http://purl.obolibrary.org/obo/UBERON_0006136	unmyelinated nerve fiber
http://purl.obolibrary.org/obo/NCIT_C33836	Upper Esophageal Sphincter	http://purl.obolibrary.org/obo/UBERON_0007268	upper esophageal sphincter
http://purl.obolibrary.org/obo/NCIT_C12671	Upper Extremity	http://purl.obolibrary.org/obo/UBERON_0002102	forelimb
http://purl.obolibrary.org/obo/NCIT_C49581	Upper Eyelid	http://purl.obolibrary.org/obo/UBERON_0001712	upper eyelid
http://purl.obolibrary.org/obo/NCIT_C33837	Upper Gastrointestinal Tract	http://purl.obolibrary.org/obo/UBERON_0004908	upper digestive tract
http://purl.obolibrary.org/obo/NCIT_C54205	Upper Gingiva	http://purl.obolibrary.org/obo/UBERON_0011601	gingiva of upper jaw
http://purl.obolibrary.org/obo/NCIT_C49794	Upper Jaw Incisor	http://purl.obolibrary.org/obo/UBERON_0003450	upper jaw incisor
http://purl.obolibrary.org/obo/NCIT_C49795	Upper Jaw Molar	http://purl.obolibrary.org/obo/UBERON_0003666	upper jaw molar
http://purl.obolibrary.org/obo/NCIT_C49792	Upper Jaw Tooth	http://purl.obolibrary.org/obo/UBERON_0003267	tooth of upper jaw
http://purl.obolibrary.org/obo/NCIT_C33021	Upper Lobe of the Left Lung	http://purl.obolibrary.org/obo/UBERON_0008952	upper lobe of left lung
http://purl.obolibrary.org/obo/NCIT_C12285	Upper Lobe of the Lung	http://purl.obolibrary.org/obo/UBERON_0008948	upper lobe of lung
http://purl.obolibrary.org/obo/NCIT_C33023	Upper Lobe of the Right Lung	http://purl.obolibrary.org/obo/UBERON_0002170	upper lobe of right lung
http://purl.obolibrary.org/obo/NCIT_C12253	Upper Third of the Esophagus	http://purl.obolibrary.org/obo/UBERON_0013472	upper esophagus
http://purl.obolibrary.org/obo/NCIT_C12301	Upper-Inner Quadrant of the Breast	http://purl.obolibrary.org/obo/UBERON_0035542	upper inner quadrant of breast
http://purl.obolibrary.org/obo/NCIT_C12303	Upper-Outer Quadrant of the Breast	http://purl.obolibrary.org/obo/UBERON_0035328	upper outer quadrant of breast
http://purl.obolibrary.org/obo/NCIT_C12338	Urachus	http://purl.obolibrary.org/obo/UBERON_0002068	urachus
http://purl.obolibrary.org/obo/NCIT_C12416	Ureter	http://purl.obolibrary.org/obo/UBERON_0000056	ureter
http://purl.obolibrary.org/obo/NCIT_C12337	Ureteric Orifice	http://purl.obolibrary.org/obo/UBERON_0012303	ureteral orifice
http://purl.obolibrary.org/obo/NCIT_C106203	Ureteropelvic Junction	http://purl.obolibrary.org/obo/UBERON_0009972	ureteropelvic junction
http://purl.obolibrary.org/obo/NCIT_C106202	Ureterovesical Junction	http://purl.obolibrary.org/obo/UBERON_0009973	ureterovesical junction
http://purl.obolibrary.org/obo/NCIT_C12417	Urethra	http://purl.obolibrary.org/obo/UBERON_0000057	urethra
http://purl.obolibrary.org/obo/NCIT_C49309	Urethra Epithelium	http://purl.obolibrary.org/obo/UBERON_0002325	epithelium of urethra
http://purl.obolibrary.org/obo/NCIT_C49310	Urethra Urothelium	http://purl.obolibrary.org/obo/UBERON_0004787	urethra urothelium
http://purl.obolibrary.org/obo/NCIT_C12339	Urethral Gland	http://purl.obolibrary.org/obo/UBERON_0001338	urethral gland
http://purl.obolibrary.org/obo/NCIT_C128573	Urethral Sphincter	http://purl.obolibrary.org/obo/UBERON_0004917	urethral sphincter
http://purl.obolibrary.org/obo/NCIT_C13283	Urine	http://purl.obolibrary.org/obo/UBERON_0001088	urine
http://purl.obolibrary.org/obo/NCIT_C34323	Urorectal Septum	http://purl.obolibrary.org/obo/UBERON_0005760	urorectal septum
http://purl.obolibrary.org/obo/NCIT_C12884	Urothelium	http://purl.obolibrary.org/obo/UBERON_0000365	urothelium
http://purl.obolibrary.org/obo/NCIT_C12405	Uterus	http://purl.obolibrary.org/obo/UBERON_0000995	uterus
http://purl.obolibrary.org/obo/NCIT_C33844	Utricle	http://purl.obolibrary.org/obo/UBERON_0001853	utricle of membranous labyrinth
http://purl.obolibrary.org/obo/NCIT_C33845	Utriculosaccular Duct	http://purl.obolibrary.org/obo/UBERON_0011774	utriculosaccular duct
http://purl.obolibrary.org/obo/NCIT_C12811	Uvea	http://purl.obolibrary.org/obo/UBERON_0001768	uvea
http://purl.obolibrary.org/obo/NCIT_C12232	Uvula	http://purl.obolibrary.org/obo/UBERON_0001734	palatine uvula
http://purl.obolibrary.org/obo/NCIT_C12407	Vagina	http://purl.obolibrary.org/obo/UBERON_0000996	vagina
http://purl.obolibrary.org/obo/NCIT_C49313	Vaginal Epithelium	http://purl.obolibrary.org/obo/UBERON_0001344	epithelium of vagina
http://purl.obolibrary.org/obo/NCIT_C33848	Vaginal Fornix	http://purl.obolibrary.org/obo/UBERON_0000051	fornix of vagina
http://purl.obolibrary.org/obo/NCIT_C34325	Vaginal Plate	http://purl.obolibrary.org/obo/UBERON_0013244	vaginal plate
http://purl.obolibrary.org/obo/NCIT_C49314	Vaginal Squamous Epithelium	http://purl.obolibrary.org/obo/UBERON_0006923	vagina squamous epithelium
http://purl.obolibrary.org/obo/NCIT_C12812	Vagus Nerve	http://purl.obolibrary.org/obo/UBERON_0001759	vagus nerve
http://purl.obolibrary.org/obo/NCIT_C12237	Vallecula	http://purl.obolibrary.org/obo/UBERON_0013165	epiglottic vallecula
http://purl.obolibrary.org/obo/NCIT_C12813	Vas Deferens	http://purl.obolibrary.org/obo/UBERON_0001000	vas deferens
http://purl.obolibrary.org/obo/NCIT_C49315	Vas Deferens Epithelium	http://purl.obolibrary.org/obo/UBERON_0004806	vas deferens epithelium
http://purl.obolibrary.org/obo/NCIT_C33852	Vasa Vasorum	http://purl.obolibrary.org/obo/UBERON_0003710	vasa vasorum
http://purl.obolibrary.org/obo/NCIT_C33853	Vascular Smooth Muscle Tissue	http://purl.obolibrary.org/obo/UBERON_0004237	blood vessel smooth muscle
http://purl.obolibrary.org/obo/NCIT_C33854	Vascular System	http://purl.obolibrary.org/obo/UBERON_0007798	vascular system
http://purl.obolibrary.org/obo/NCIT_C53073	Vastus Lateralis	http://purl.obolibrary.org/obo/UBERON_0001379	vastus lateralis
http://purl.obolibrary.org/obo/NCIT_C117736	Vastus Medialis Muscle	http://purl.obolibrary.org/obo/UBERON_0001380	vastus medialis
http://purl.obolibrary.org/obo/NCIT_C13172	Vater-Pacini Corpuscle	http://purl.obolibrary.org/obo/UBERON_0003719	Pacinian corpuscle
http://purl.obolibrary.org/obo/NCIT_C12814	Vein	http://purl.obolibrary.org/obo/UBERON_0001638	vein
http://purl.obolibrary.org/obo/NCIT_C49317	Vein Endothelium	http://purl.obolibrary.org/obo/UBERON_0001919	endothelium of vein
http://purl.obolibrary.org/obo/NCIT_C12817	Vena Cava	http://purl.obolibrary.org/obo/UBERON_0004087	vena cava
http://purl.obolibrary.org/obo/NCIT_C49318	Vena Cava Endothelium	http://purl.obolibrary.org/obo/UBERON_0004698	vena cava endothelium
http://purl.obolibrary.org/obo/NCIT_C12877	Venous Sinus	http://purl.obolibrary.org/obo/UBERON_0006615	venous sinus
http://purl.obolibrary.org/obo/NCIT_C33858	Venous System	http://purl.obolibrary.org/obo/UBERON_0004582	venous system
http://purl.obolibrary.org/obo/NCIT_C49320	Venous System Endothelium	http://purl.obolibrary.org/obo/UBERON_0004701	venous system endothelium
http://purl.obolibrary.org/obo/NCIT_C33859	Ventral Horn of the Spinal Cord	http://purl.obolibrary.org/obo/UBERON_0002257	ventral horn of spinal cord
http://purl.obolibrary.org/obo/NCIT_C34327	Ventral Mesogastrium	http://purl.obolibrary.org/obo/UBERON_0005626	ventral mesogastrium
http://purl.obolibrary.org/obo/NCIT_C52731	Ventral Thalamus	http://purl.obolibrary.org/obo/UBERON_0001900	ventral thalamus
http://purl.obolibrary.org/obo/NCIT_C33861	Ventroanterior Nucleus of the Thalamus	http://purl.obolibrary.org/obo/UBERON_0002637	ventral anterior nucleus of thalamus
http://purl.obolibrary.org/obo/NCIT_C12818	Venule	http://purl.obolibrary.org/obo/UBERON_0001979	venule
http://purl.obolibrary.org/obo/NCIT_C49319	Venule Endothelium	http://purl.obolibrary.org/obo/UBERON_0001918	endothelium of venule
http://purl.obolibrary.org/obo/NCIT_C33866	Vermis	http://purl.obolibrary.org/obo/UBERON_0004720	cerebellar vermis
http://purl.obolibrary.org/obo/NCIT_C34328	Vernix Caseosa	http://purl.obolibrary.org/obo/UBERON_0007108	vernix caseosa
http://purl.obolibrary.org/obo/NCIT_C12933	Vertebra	http://purl.obolibrary.org/obo/UBERON_0002412	vertebra
http://purl.obolibrary.org/obo/NCIT_C12819	Vertebral Artery	http://purl.obolibrary.org/obo/UBERON_0001535	vertebral artery
http://purl.obolibrary.org/obo/NCIT_C33867	Vertebral Artery Branch	http://purl.obolibrary.org/obo/UBERON_0035307	branch of vertebral artery
http://purl.obolibrary.org/obo/NCIT_C12852	Vertebral Body	http://purl.obolibrary.org/obo/UBERON_0001075	bony vertebral centrum
http://purl.obolibrary.org/obo/NCIT_C33869	Vertebral Canal	http://purl.obolibrary.org/obo/UBERON_0006692	vertebral canal
http://purl.obolibrary.org/obo/NCIT_C12998	Vertebral Column	http://purl.obolibrary.org/obo/UBERON_0001130	vertebral column
http://purl.obolibrary.org/obo/NCIT_C49577	Vertebral Joint	http://purl.obolibrary.org/obo/UBERON_0001468	intervertebral joint
http://purl.obolibrary.org/obo/NCIT_C53145	Vertebral Vein	http://purl.obolibrary.org/obo/UBERON_0001588	vertebral vein
http://purl.obolibrary.org/obo/NCIT_C33870	Vestibular Ganglion	http://purl.obolibrary.org/obo/UBERON_0002824	vestibular ganglion
http://purl.obolibrary.org/obo/NCIT_C33871	Vestibular Labyrinth	http://purl.obolibrary.org/obo/UBERON_0001862	vestibular labyrinth
http://purl.obolibrary.org/obo/NCIT_C12820	Vestibular Nerve	http://purl.obolibrary.org/obo/UBERON_0003723	vestibular nerve
http://purl.obolibrary.org/obo/NCIT_C12821	Vestibular Nucleus	http://purl.obolibrary.org/obo/UBERON_0007228	vestibular nucleus
http://purl.obolibrary.org/obo/NCIT_C12996	Vestibulocochlear Nerve	http://purl.obolibrary.org/obo/UBERON_0001648	vestibulocochlear nerve
http://purl.obolibrary.org/obo/NCIT_C28287	Viscera	http://purl.obolibrary.org/obo/UBERON_0002075	viscus
http://purl.obolibrary.org/obo/NCIT_C33880	Visceral Part of the Peritoneum	http://purl.obolibrary.org/obo/UBERON_0001178	visceral peritoneum
